surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
application,content-source,apps/app/lib/analytics/formatters.ts,,Formatters,Reusable content for Formatters,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,463,141,0,0,0,0,0,0
application,content-source,apps/app/lib/api/client.ts,,Client,Reusable content for Client,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1124,407,0,0,0,0,0,0
application,content-source,apps/app/lib/api/config.ts,,Config,Reusable content for Config,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,355,105,0,0,0,0,0,0
application,content-source,apps/app/lib/api/error-handler.ts,,Error Handler,Reusable content for Error Handler,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,190,52,0,0,1,0,0,0
application,content-source,apps/app/lib/api/hooks/use-analytics.ts,,Use Analytics,Reusable content for Use Analytics,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,455,180,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-github.ts,,Use Github,Reusable content for Use Github,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,889,323,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-global-search.ts,,Use Global Search,Reusable content for Use Global Search,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,97,30,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-organization-members.ts,,Use Organization Members,Reusable content for Use Organization Members,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,592,213,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-organizations.ts,,Use Organizations,Reusable content for Use Organizations,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,608,261,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-slack.ts,,Use Slack,Reusable content for Use Slack,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,473,177,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-users.ts,,Use Users,Reusable content for Use Users,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,337,116,0,0,0,0,2,0
application,content-source,apps/app/lib/api/plan-limit-events.ts,,Plan Limit Events,Reusable content for Plan Limit Events,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,298,113,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/activity-logs.service.ts,,Activity Logs.Service,Reusable content for Activity Logs.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,193,82,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/email-jobs.service.ts,,Email Jobs.Service,Reusable content for Email Jobs.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,169,75,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/notifications.service.ts,,Notifications.Service,Reusable content for Notifications.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,249,91,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/search.service.ts,,Search.Service,Reusable content for Search.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,107,48,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/activity-logs.ts,,Activity Logs,Reusable content for Activity Logs,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,177,57,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/analytics.ts,,Analytics,Reusable content for Analytics,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,253,120,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/github.ts,,Github,Reusable content for Github,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,184,87,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/usage.ts,,Usage,Reusable content for Usage,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,88,36,0,0,0,0,0,0
application,content-source,apps/app/lib/constants/data-pipelines.ts,,Data Pipelines,Reusable content for Data Pipelines,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,845,391,0,0,0,0,0,0
application,content-source,apps/app/lib/constants/roles.ts,,Roles,Reusable content for Roles,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,114,34,0,0,0,0,0,0
application,content-source,apps/app/lib/explorer/execute-e2e-postgres-sql.ts,,Execute E2e Postgres Sql,Reusable content for Execute E2e Postgres Sql,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,228,76,0,0,0,0,0,0
application,content-source,apps/app/lib/explorer/execute-remote-query.ts,,Execute Remote Query,Reusable content for Execute Remote Query,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,367,138,0,0,0,0,0,0
application,component,apps/app/lib/explorer/explorer-context.tsx,,Explorer Context,Reusable content for Explorer Context,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,175,56,0,0,0,0,0,0
application,content-source,apps/app/lib/explorer/load-explorer-data.ts,,Load Explorer Data,Reusable content for Load Explorer Data,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,259,75,0,0,0,0,0,0
application,content-source,apps/app/lib/pipelines/scheduling.ts,,Scheduling,Reusable content for Scheduling,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,308,82,0,0,0,0,0,0
application,content-source,apps/app/lib/pipelines/schema-table.ts,,Schema Table,Reusable content for Schema Table,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,622,195,0,0,0,0,0,0
application,component,apps/app/lib/providers/query-provider.tsx,,Query Provider,Reusable content for Query Provider,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,173,58,0,0,0,0,0,0
application,content-source,apps/app/lib/supabase/client.ts,,Client,Reusable content for Client,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,66,23,0,0,0,0,0,0
application,content-source,apps/app/lib/supabase/middleware.ts,,Middleware,Reusable content for Middleware,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,352,81,0,0,0,0,0,0
application,content-source,apps/app/lib/supabase/server.ts,,Server,Reusable content for Server,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,109,35,0,0,0,0,0,0
application,content-source,apps/app/lib/types/data-sources.ts,,Data Sources,Reusable content for Data Sources,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,423,178,0,0,0,0,0,0
application,content-source,apps/app/lib/utils/google-fonts.ts,,Google Fonts,Reusable content for Google Fonts,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,695,253,0,0,0,0,0,0
application,content-source,apps/app/lib/utils/toast.ts,,Toast,Reusable content for Toast,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1261,368,0,0,8,0,0,0
documentation,article,apps/mantrixflow-docs/README.md,,MantrixFlow documentation (Mintlify),Technical guidance: MantrixFlow documentation (Mintlify),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,186,43,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/billing-breakdown.mdx,,Billing and usage,Technical guidance: Billing and usage,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,318,49,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/destinations/airtable.mdx,,Airtable destination,Technical guidance: Airtable destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,907,141,0,0,0,1,0,0
documentation,article,apps/mantrixflow-docs/connections/destinations/clickhouse.mdx,,ClickHouse destination,Technical guidance: ClickHouse destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,838,157,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/destinations/cockroachdb.mdx,,CockroachDB destination,Technical guidance: CockroachDB destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,75,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/destinations/duckdb.mdx,,DuckDB destination,Technical guidance: DuckDB destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,467,73,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/destinations/mariadb.mdx,,MariaDB destination,Technical guidance: MariaDB destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,75,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/destinations/mongodb.mdx,,MongoDB destination,Technical guidance: MongoDB destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,788,151,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/connections/destinations/mysql.mdx,,MySQL destination,Technical guidance: MySQL destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,740,151,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/destinations/postgresql.mdx,,PostgreSQL destination,Technical guidance: PostgreSQL destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,272,54,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/destinations/sqlite.mdx,,SQLite destination,Technical guidance: SQLite destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,75,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/overview.mdx,,Connections Overview,Technical guidance: Connections Overview,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,816,131,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/connections/private-database-access.mdx,,Private database access,Technical guidance: Private database access,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,531,69,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/cms/strapi.mdx,,Strapi source,Technical guidance: Strapi source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1174,187,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/crm/hubspot.mdx,,HubSpot source,Technical guidance: HubSpot source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,877,132,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/customer-support/zendesk.mdx,,Zendesk source,Technical guidance: Zendesk source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1192,184,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/connections/sources/database/clickhouse.mdx,,ClickHouse source,Technical guidance: ClickHouse source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,809,157,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/database/cockroachdb.mdx,,CockroachDB source,Technical guidance: CockroachDB source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,74,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/database/duckdb.mdx,,DuckDB source,Technical guidance: DuckDB source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,640,104,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/database/mariadb.mdx,,MariaDB source,Technical guidance: MariaDB source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,74,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/database/mongodb.mdx,,MongoDB source,Technical guidance: MongoDB source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,879,146,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/database/mysql.mdx,,MySQL source,Technical guidance: MySQL source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,812,163,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/database/postgresql.mdx,,PostgreSQL source,Technical guidance: PostgreSQL source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,643,131,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/database/sqlite.mdx,,SQLite source,Technical guidance: SQLite source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,74,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/developer-tools/github.mdx,,GitHub source,Technical guidance: GitHub source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1345,192,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/connections/sources/ecommerce/shopify.mdx,,Shopify source,Technical guidance: Shopify source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,74,11,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/finance/stripe.mdx,,Stripe source,Technical guidance: Stripe source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,700,131,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/connections/sources/productivity/airtable.mdx,,Airtable source,Technical guidance: Airtable source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,787,136,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/productivity/asana.mdx,,Asana source,Technical guidance: Asana source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1059,167,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/productivity/linear.mdx,,Linear source,Technical guidance: Linear source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1103,176,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/productivity/notion.mdx,,Notion source,Technical guidance: Notion source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1185,190,0,0,0,0,0,0
documentation,component,apps/mantrixflow-docs/docs.json,,Docs.Json,Reusable content for Docs.Json,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,361,229,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/example/pipelines/airtable-and-mysql.mdx,,Airtable and MySQL pipelines,Technical guidance: Airtable and MySQL pipelines,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,1516,292,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/example/pipelines/asana-to-destinations.mdx,,"Asana to PostgreSQL, MySQL, and Airtable","Technical guidance: Asana to PostgreSQL, MySQL, and Airtable",Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,674,129,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/example/pipelines/clickhouse-and-mysql.mdx,,ClickHouse and MySQL pipelines,Technical guidance: ClickHouse and MySQL pipelines,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,694,121,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/example/pipelines/hubspot-to-postgres.mdx,,HubSpot to PostgreSQL,Technical guidance: HubSpot to PostgreSQL,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,548,111,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/example/pipelines/mongodb-and-postgresql.mdx,,MongoDB and PostgreSQL verified paths,Technical guidance: MongoDB and PostgreSQL verified paths,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,593,112,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/example/pipelines/postgres-incremental.mdx,,PostgreSQL incremental sample,Technical guidance: PostgreSQL incremental sample,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,513,144,0,0,0,0,0,5
documentation,article,apps/mantrixflow-docs/example/pipelines/postgres-to-postgres.mdx,,PostgreSQL to PostgreSQL,Technical guidance: PostgreSQL to PostgreSQL,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,287,72,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/example/pipelines/stripe-to-postgres.mdx,,Stripe to PostgreSQL,Technical guidance: Stripe to PostgreSQL,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,350,75,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/getting-started/core-concepts.mdx,,Core Concepts,Technical guidance: Core Concepts,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,481,93,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/getting-started/faq.mdx,,FAQ,Technical guidance: FAQ,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,464,76,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/getting-started/introduction.mdx,,Getting started,Technical guidance: Getting started,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,438,56,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/getting-started/quick-start.mdx,,Quick Start,Technical guidance: Quick Start,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,408,100,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/index.mdx,,Introduction,Technical guidance: Introduction,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,397,64,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/pipelines/creating.mdx,,Creating a pipeline,Technical guidance: Creating a pipeline,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,311,64,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/data-type-compatibility.mdx,,Data type compatibility,Technical guidance: Data type compatibility,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,161,32,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pipelines/dbt-layer.mdx,,SQL transformations,Technical guidance: SQL transformations,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,241,59,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/normalisation.mdx,,Rename and cast in SQL,Technical guidance: Rename and cast in SQL,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,153,41,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/overview.mdx,,Pipelines Overview,Technical guidance: Pipelines Overview,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,402,66,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/run-history.mdx,,Runs,Technical guidance: Runs,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,153,34,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/schedule.mdx,,Schedule and automation,Technical guidance: Schedule and automation,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,161,31,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/sync-modes.mdx,,Sync modes,Technical guidance: Sync modes,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,186,39,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/transformation-rules.mdx,,Transformation workflow,Technical guidance: Transformation workflow,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,171,37,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/platform/data-privacy.mdx,,Data privacy,Technical guidance: Data privacy,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,355,47,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/platform/organisation.mdx,,Organization setup,Technical guidance: Organization setup,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,315,54,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/platform/security.mdx,,Security and encryption,Technical guidance: Security and encryption,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,379,50,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/platform/team-members.mdx,,Team members,Technical guidance: Team members,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,405,66,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pricing.mdx,,Pricing,Technical guidance: Pricing,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,288,45,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/sync-reference/cdc-overview.mdx,,Change capture status,Technical guidance: Change capture status,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,54,14,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/sync-reference/cdc-postgresql.mdx,,PostgreSQL change capture status,Technical guidance: PostgreSQL change capture status,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,55,11,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/sync-reference/full-sync.mdx,,Full Table sync,Technical guidance: Full Table sync,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,181,34,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/sync-reference/incremental-sync.mdx,,Incremental sync,Technical guidance: Incremental sync,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,203,36,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/sync-reference/sync-state.mdx,,Sync state,Technical guidance: Sync state,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,131,26,0,0,0,0,0,0
