surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
application,content-source,apps/app/lib/actions/onboarding.ts,,Onboarding,Reusable content for Onboarding,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,449,149,0,0,0,0,0,0
application,content-source,apps/app/lib/actions/team.ts,,Team,Reusable content for Team,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1183,370,0,0,0,0,0,0
application,content-source,apps/app/lib/analytics/formatters.ts,,Formatters,Reusable content for Formatters,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,463,141,0,0,0,0,0,0
application,component,apps/app/lib/api/EXAMPLE_USAGE.tsx,,EXAMPLE USAGE,Reusable content for EXAMPLE USAGE,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,631,218,0,0,0,0,2,0
application,content-source,apps/app/lib/api/client.ts,,Client,Reusable content for Client,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1063,388,0,0,0,0,0,0
application,content-source,apps/app/lib/api/config.ts,,Config,Reusable content for Config,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,355,105,0,0,0,0,0,0
application,content-source,apps/app/lib/api/error-handler.ts,,Error Handler,Reusable content for Error Handler,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,190,52,0,0,1,0,0,0
application,content-source,apps/app/lib/api/hooks/use-analytics.ts,,Use Analytics,Reusable content for Use Analytics,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,455,180,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-billing.ts,,Use Billing,Reusable content for Use Billing,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,349,114,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-connection.ts,,Use Connection,Reusable content for Use Connection,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,811,293,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-dashboard.ts,,Use Dashboard,Reusable content for Use Dashboard,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,111,37,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-data-pipelines.ts,,Use Data Pipelines,Reusable content for Use Data Pipelines,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,2587,976,0,0,0,0,0,1
application,content-source,apps/app/lib/api/hooks/use-data-source.ts,,Use Data Source,Reusable content for Use Data Source,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1051,335,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-data-sources.ts,,Use Data Sources,Reusable content for Use Data Sources,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1833,669,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-destination-schemas.ts,,Use Destination Schemas,Reusable content for Use Destination Schemas,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Likely,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1409,524,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-github.ts,,Use Github,Reusable content for Use Github,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,889,323,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-global-search.ts,,Use Global Search,Reusable content for Use Global Search,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,97,30,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-organization-members.ts,,Use Organization Members,Reusable content for Use Organization Members,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,576,211,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-organizations.ts,,Use Organizations,Reusable content for Use Organizations,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,613,266,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-slack.ts,,Use Slack,Reusable content for Use Slack,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,473,177,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-source-schemas.ts,,Use Source Schemas,Reusable content for Use Source Schemas,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,1197,406,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-usage.ts,,Use Usage,Reusable content for Use Usage,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,137,45,0,0,0,0,0,0
application,content-source,apps/app/lib/api/hooks/use-users.ts,,Use Users,Reusable content for Use Users,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,337,116,0,0,0,0,2,0
application,content-source,apps/app/lib/api/plan-limit-events.ts,,Plan Limit Events,Reusable content for Plan Limit Events,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,298,113,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/activity-logs.service.ts,,Activity Logs.Service,Reusable content for Activity Logs.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,187,79,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/connection.service.ts,,Connection.Service,Reusable content for Connection.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,579,228,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/data-pipelines.service.ts,,Data Pipelines.Service,Reusable content for Data Pipelines.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1219,587,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/data-source.service.ts,,Data Source.Service,Reusable content for Data Source.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,633,229,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/data-sources.service.ts,,Data Sources.Service,Reusable content for Data Sources.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Yes or contextual,application,KEEP AND IMPROVE,4419,1625,0,0,0,0,0,5
application,content-source,apps/app/lib/api/services/elt.service.ts,,Elt.Service,Reusable content for Elt.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,185,71,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/email-jobs.service.ts,,Email Jobs.Service,Reusable content for Email Jobs.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,169,75,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/notifications.service.ts,,Notifications.Service,Reusable content for Notifications.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,249,91,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/python-elt.service.ts,,Python Elt.Service,Reusable content for Python Elt.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1045,349,0,0,0,1,0,0
application,content-source,apps/app/lib/api/services/search.service.ts,,Search.Service,Reusable content for Search.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,107,48,0,0,0,0,0,0
application,content-source,apps/app/lib/api/services/source-schemas.service.ts,,Source Schemas.Service,Reusable content for Source Schemas.Service,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,497,238,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/activity-logs.ts,,Activity Logs,Reusable content for Activity Logs,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,165,55,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/analytics.ts,,Analytics,Reusable content for Analytics,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,253,120,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/billing.ts,,Billing,Reusable content for Billing,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,139,59,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/dashboard.ts,,Dashboard,Reusable content for Dashboard,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,110,50,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/data-pipelines.ts,,Data Pipelines,Reusable content for Data Pipelines,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1848,758,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/data-sources.ts,,Data Sources,Reusable content for Data Sources,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1140,487,0,0,0,0,0,1
application,content-source,apps/app/lib/api/types/github.ts,,Github,Reusable content for Github,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,184,87,0,0,0,0,0,0
application,content-source,apps/app/lib/api/types/usage.ts,,Usage,Reusable content for Usage,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,88,36,0,0,0,0,0,0
application,content-source,apps/app/lib/api/utils/map-supabase-pipeline-run-row.ts,,Map Supabase Pipeline Run Row,Reusable content for Map Supabase Pipeline Run Row,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,254,75,0,0,0,0,0,0
application,content-source,apps/app/lib/constants/data-pipelines.ts,,Data Pipelines,Reusable content for Data Pipelines,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,845,391,0,0,0,0,0,0
application,content-source,apps/app/lib/constants/roles.ts,,Roles,Reusable content for Roles,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,114,34,0,0,0,0,0,0
application,content-source,apps/app/lib/explorer/execute-e2e-postgres-sql.ts,,Execute E2e Postgres Sql,Reusable content for Execute E2e Postgres Sql,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,228,76,0,0,0,0,0,0
application,content-source,apps/app/lib/explorer/execute-remote-query.ts,,Execute Remote Query,Reusable content for Execute Remote Query,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,367,138,0,0,0,0,0,0
application,component,apps/app/lib/explorer/explorer-context.tsx,,Explorer Context,Reusable content for Explorer Context,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,175,56,0,0,0,0,0,0
application,content-source,apps/app/lib/explorer/load-explorer-data.ts,,Load Explorer Data,Reusable content for Load Explorer Data,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,259,75,0,0,0,0,0,0
application,content-source,apps/app/lib/pipelines/scheduling.ts,,Scheduling,Reusable content for Scheduling,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,308,82,0,0,0,0,0,0
application,content-source,apps/app/lib/pipelines/schema-table.ts,,Schema Table,Reusable content for Schema Table,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,622,195,0,0,0,0,0,0
application,component,apps/app/lib/providers/query-provider.tsx,,Query Provider,Reusable content for Query Provider,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,173,58,0,0,0,0,0,0
application,content-source,apps/app/lib/supabase/client.ts,,Client,Reusable content for Client,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,66,23,0,0,0,0,0,0
application,content-source,apps/app/lib/supabase/middleware.ts,,Middleware,Reusable content for Middleware,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,352,81,0,0,0,0,0,0
application,content-source,apps/app/lib/supabase/server.ts,,Server,Reusable content for Server,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,109,35,0,0,0,0,0,0
application,content-source,apps/app/lib/types/data-sources.ts,,Data Sources,Reusable content for Data Sources,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,423,178,0,0,0,0,0,0
application,content-source,apps/app/lib/utils/google-fonts.ts,,Google Fonts,Reusable content for Google Fonts,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,695,253,0,0,0,0,0,0
application,content-source,apps/app/lib/utils/toast.ts,,Toast,Reusable content for Toast,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Yes or contextual,application,KEEP AND IMPROVE,1261,368,0,0,8,0,0,0
application,content-source,apps/app/lib/validations/auth.ts,,Auth,Reusable content for Auth,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,361,100,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/README.md,,MantrixFlow documentation (Mintlify),Technical guidance: MantrixFlow documentation (Mintlify),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,186,43,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/billing-breakdown.mdx,,Billing and usage,Technical guidance: Billing and usage,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,318,49,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/changelog.mdx,,Changelog,Technical guidance: Changelog,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,254,42,0,0,0,0,0,9
documentation,article,apps/mantrixflow-docs/connections/destinations/cockroachdb.mdx,,CockroachDB destination,Technical guidance: CockroachDB destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,73,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/destinations/mariadb.mdx,,MariaDB destination,Technical guidance: MariaDB destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,73,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/destinations/mysql.mdx,,MySQL destination,Technical guidance: MySQL destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,73,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/destinations/postgresql.mdx,,PostgreSQL destination,Technical guidance: PostgreSQL destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,264,52,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/destinations/sqlite.mdx,,SQLite destination,Technical guidance: SQLite destination,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,73,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/overview.mdx,,Connections Overview,Technical guidance: Connections Overview,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,283,53,0,0,0,0,0,8
documentation,article,apps/mantrixflow-docs/connections/private-database-access.mdx,,Private database access,Technical guidance: Private database access,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,531,69,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/crm/hubspot.mdx,,HubSpot source,Technical guidance: HubSpot source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,824,124,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/connections/sources/database/cockroachdb.mdx,,CockroachDB source,Technical guidance: CockroachDB source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/database/mariadb.mdx,,MariaDB source,Technical guidance: MariaDB source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/database/mysql.mdx,,MySQL source,Technical guidance: MySQL source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/database/postgresql.mdx,,PostgreSQL source,Technical guidance: PostgreSQL source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,224,47,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/connections/sources/database/sqlite.mdx,,SQLite source,Technical guidance: SQLite source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/developer-tools/github.mdx,,GitHub source,Technical guidance: GitHub source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/ecommerce/shopify.mdx,,Shopify source,Technical guidance: Shopify source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/connections/sources/finance/stripe.mdx,,Stripe source (Beta),Technical guidance: Stripe source (Beta),Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,506,79,0,0,0,0,0,10
documentation,article,apps/mantrixflow-docs/connections/sources/productivity/notion.mdx,,Notion source,Technical guidance: Notion source,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,72,11,0,0,0,0,0,3
documentation,component,apps/mantrixflow-docs/docs.json,,Docs.Json,Reusable content for Docs.Json,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,336,206,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/example/pipelines/postgres-to-postgres.mdx,,PostgreSQL to PostgreSQL,Technical guidance: PostgreSQL to PostgreSQL,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,310,80,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/getting-started/core-concepts.mdx,,Core Concepts,Technical guidance: Core Concepts,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,337,74,0,0,0,0,0,4
documentation,article,apps/mantrixflow-docs/getting-started/faq.mdx,,FAQ,Technical guidance: FAQ,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,300,52,0,0,0,0,0,7
documentation,article,apps/mantrixflow-docs/getting-started/introduction.mdx,,Getting started,Technical guidance: Getting started,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,243,35,0,0,0,0,0,3
documentation,article,apps/mantrixflow-docs/getting-started/quick-start.mdx,,Quick Start,Technical guidance: Quick Start,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,366,76,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/index.mdx,,Introduction,Technical guidance: Introduction,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,232,43,0,0,0,0,0,8
documentation,article,apps/mantrixflow-docs/pipelines/creating.mdx,,Creating a pipeline,Technical guidance: Creating a pipeline,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,248,47,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pipelines/data-type-compatibility.mdx,,Data type compatibility,Technical guidance: Data type compatibility,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,141,29,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pipelines/dbt-layer.mdx,,SQL Layer,Technical guidance: SQL Layer,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,179,45,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pipelines/normalisation.mdx,,Normalisation,Technical guidance: Normalisation,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,183,42,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pipelines/overview.mdx,,Pipelines Overview,Technical guidance: Pipelines Overview,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,270,49,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/pipelines/run-history.mdx,,Run history,Technical guidance: Run history,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,131,32,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/schedule.mdx,,Schedule and automation,Technical guidance: Schedule and automation,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,116,27,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/pipelines/sync-modes.mdx,,Sync modes,Technical guidance: Sync modes,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,144,27,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/pipelines/transformation-rules.mdx,,Transformation rules,Technical guidance: Transformation rules,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,119,18,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/platform/data-privacy.mdx,,Data privacy,Technical guidance: Data privacy,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,355,47,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/platform/organisation.mdx,,Organization setup,Technical guidance: Organization setup,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,315,54,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/platform/security.mdx,,Security and encryption,Technical guidance: Security and encryption,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,379,50,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/platform/team-members.mdx,,Team members,Technical guidance: Team members,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,405,66,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/pricing.mdx,,Pricing,Technical guidance: Pricing,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,288,45,0,0,0,0,0,2
